ubigeo,mujer,no_seguro_salud,discapacitados,lengua_originaria,sin_nivel_educ,primaria,secundaria,superior_nouniv_incom,superior_nouniv_com,superior_univ_incom,superior_univ_com,posgrado,relig_catolica,relig_ninguna,relig_cristiana,edad_0_17_porc,edad_18_35_porc,edad_36_60_porc,edad_60_mas_porc,viv_agua_porc,viv_elec_proc,viv_desag_proc,nombredd,nombrepv,nombredi,D_pobreza,D_pobrezaex,D_gini,D_pob_crim,paltitud1,paltitud2,paltitud3,paltitud4,paltitud5,paltitud6,paltitud7,paltitud8,paltitud9,altitud,dept,prov,dist
190307,49.202919,20.94286,10.8537,19.001883,8.3927927,31.0238,33.250217,3.3680587,4.3113065,2.3089378,5.7996726,0.66624522,43.828758,5.5807586,26.247778,0.34004861,0.25188151,0.26033339,0.1221489,68.329628,73.702278,48.454857,PASCO,OXAPAMPA ,VILLA RICA,47.5,12.6,0.30000001,74,0,0,1,0,0,0,0,0,0,2168,PASCO,OXAPAMPA,VILLA RICA
190308,48.132568,25.99609,8.9133806,24.240042,8.1731634,38.245106,32.344772,1.7257481,2.1024821,1.0379947,2.635123,0.1796748,26.450422,13.49881,24.884171,0.42540711,0.2525304,0.2363943,0.055449601,1.5242881,35.594639,1.7922949,PASCO,OXAPAMPA ,CONSTITUCIÓN,57.099998,22.700001,0.30000001,79,0,0,0,0,0,0,0,0,1,599,PASCO,OXAPAMPA,CONSTITUCION
200101,51.79269,28.83695,8.9627018,4.1199999,3.1128597,17.201344,29.488012,4.049994,10.451488,8.5258083,16.236441,2.4088097,72.308067,1.7047668,8.0749598,0.27181301,0.2640273,0.29034981,0.1378088,79.686935,85.060303,74.485504,PIURA,PIURA ,PIURA,8,0.30000001,0.30000001,760,1,0,0,0,0,0,0,0,0,77,PIURA,PIURA,PIURA
200104,50.18597,26.942209,8.722374,5.451335,3.9862428,21.930376,33.554802,4.4266291,7.7389107,6.6978364,9.5136156,1.1312739,67.18132,1.6524045,9.276104,0.3157284,0.27529791,0.27431789,0.097870797,66.338699,73.825432,59.597412,PIURA,PIURA ,CASTILLA,18.700001,1.5,0.30000001,235,1,0,0,0,0,0,0,0,0,239,PIURA,PIURA,CASTILLA
200105,50.6147,23.35425,10.17419,6.2962685,7.3817277,30.131294,32.317268,3.8817627,5.3912883,3.6184082,4.1180634,0.224234,66.342094,0.70316321,7.5694575,0.36269939,0.2478845,0.25825751,0.098154701,67.596947,72.9935,45.825619,PIURA,PIURA ,CATACAOS,47.200001,8.6999998,0.30000001,89,1,0,0,0,0,0,0,0,0,238,PIURA,PIURA,CATACAOS
200107,49.270199,11.37266,7.708828,7.5134087,13.769024,37.354675,30.40053,2.3663154,2.427907,1.1110971,0.97595102,0.048480351,61.249016,1.0569131,11.209331,0.39435491,0.226501,0.2463178,0.097798698,52.923233,44.839859,21.09812,PIURA,PIURA ,CURA MORI,74,19.799999,0.30000001,3,1,0,0,0,0,0,0,0,0,38,PIURA,PIURA,CURA MORI
200108,49.10379,10.23672,6.7183008,6.7515483,12.050039,41.316242,25.540512,2.3367059,2.504257,0.84379649,0.71413314,0.036646511,61.357399,0.2818377,7.4739871,0.43790609,0.2119918,0.2299981,0.091145404,75.559586,58.802181,22.44404,PIURA,PIURA ,EL TALLAN,53,10.4,0.30000001,2,1,0,0,0,0,0,0,0,0,29,PIURA,PIURA,EL TALLAN
200109,49.62669,14.3933,6.9597921,6.6042824,13.787046,37.797424,27.662567,2.1554699,2.6400046,1.587423,1.6312816,0.083011352,62.414742,0.45023331,9.7989159,0.39301389,0.2381887,0.2419838,0.096478499,79.599678,72.567238,36.082565,PIURA,PIURA ,LA ARENA,66.800003,16.200001,0.30000001,13,1,0,0,0,0,0,0,0,0,31,PIURA,PIURA,LA ARENA
200110,50.53952,24.529409,8.1205139,6.7659545,9.7416039,36.029736,26.159527,3.8292413,5.2370324,2.4149899,3.0312271,0.14827251,61.736855,0.62253106,9.7943888,0.39305729,0.2438072,0.2375785,0.092161402,58.63678,61.849758,23.783659,PIURA,PIURA ,LA UNION,51.400002,9.1999998,0.30000001,35,1,0,0,0,0,0,0,0,0,33,PIURA,PIURA,LA UNION
200111,48.914001,17.54369,5.9145789,5.670022,9.7397146,40.44062,32.16576,1.6767615,2.1114657,0.84190953,1.5996119,0.08052858,63.320816,1.1886044,9.5233555,0.37926301,0.2141611,0.26225549,0.1166735,27.278912,60.758018,2.8571427,PIURA,PIURA ,LAS LOMAS,61.900002,13.6,0.30000001,23,1,0,0,0,0,0,0,0,0,1570,PIURA,PIURA,LAS LOMAS
200114,48.756828,29.94466,8.3647451,6.3200002,11.345107,40.645447,28.71801,1.9235904,2.3976469,1.3097553,1.7360777,0.077331051,61.345997,0.73362339,11.330616,0.38122699,0.242402,0.2468766,0.0942742,29.531656,77.760361,18.777103,PIURA,PIURA ,TAMBO GRANDE,53.700001,13.6,0.30000001,59,1,0,0,0,0,0,0,0,0,249,PIURA,PIURA,TAMBO GRANDE
200115,51.370441,29.86307,9.5206652,5.96,3.7575192,21.49552,34.83952,5.1416039,8.6803875,5.9573941,7.6554923,0.65940142,64.38456,1.7128155,10.501603,0.33724421,0.26411071,0.27080631,0.092581101,67.197189,78.938675,61.93132,PIURA,PIURA ,VEINTISEIS DE OCTUBRE,17.5,0.89999998,0.30000001,47,1,0,0,0,0,0,0,0,0,37,PIURA,PIURA,VEINTISEIS DE OCTUBRE
200201,49.698002,11.80716,9.7405396,5.1176319,8.7138338,49.276028,23.91707,1.3765291,3.1997941,0.74908149,1.6934719,0.26700601,68.099586,0.56508201,5.2860699,0.40101129,0.1770712,0.25431091,0.1418709,45.141903,61.71397,15.503617,PIURA,AYABACA ,AYABACA,65.800003,30.5,0.30000001,38,0,0,0,1,0,0,0,0,0,3440,PIURA,AYABACA,AYABACA
200202,49.25256,11.52122,4.6642628,6.1284208,17.68082,44.732861,21.63316,0.89985347,1.6790904,0.39825326,0.93367797,0.062374212,63.812592,0.41815057,7.0861306,0.43556491,0.1745577,0.2374347,0.1265078,7.821229,64.144241,8.9046898,PIURA,AYABACA ,FRIAS,72.199997,28.6,0.30000001,12,0,1,0,0,0,0,0,0,0,3306,PIURA,AYABACA,FRIAS
200203,48.634109,14.44884,13.59108,5.5620408,10.595251,46.679005,27.041851,0.73194444,1.2680289,0.50010139,1.5513347,0.07835988,70.823112,0.077040397,3.3578863,0.37588361,0.19168399,0.2428274,0.16424119,46.02961,77.658142,13.59354,PIURA,AYABACA ,JILILI,70.699997,28.700001,0.30000001,0,0,1,0,0,0,0,0,0,0,1664,PIURA,AYABACA,JILILI
200204,49.668999,9.8824701,4.1838398,7.1133041,17.102379,47.737278,19.374779,0.29560149,0.78620374,0.22968581,0.70437944,0.01753474,62.541126,0.15817949,4.1532583,0.48535049,0.17858391,0.20805719,0.1009766,32.967033,53.2967,4.5787544,PIURA,AYABACA ,LAGUNAS,71.400002,35.299999,0.30000001,2,0,0,0,1,0,0,0,0,0,3261,PIURA,AYABACA,LAGUNAS
200205,48.333408,13.51515,6.3930082,5.1123862,9.1816282,45.498867,25.750923,2.2380102,4.4626136,0.49865657,1.4403543,0.11021509,70.63932,0.33225572,5.4086018,0.36219451,0.1838485,0.2466418,0.17834599,62.556393,74.686714,19.097744,PIURA,AYABACA ,MONTERO,72.800003,28.299999,0.30000001,0,0,1,0,0,0,0,0,0,0,2344,PIURA,AYABACA,MONTERO
200206,49.76178,16.04294,5.3385482,7.3203335,20.062965,45.616871,15.87515,0.56684285,0.89008319,0.39753917,1.6162802,0.076019682,48.311977,4.3419862,14.916837,0.46455279,0.1833749,0.22566681,0.1015195,20.642925,37.803341,6.9807754,PIURA,AYABACA ,PACAIPAMPA,82.400002,47.299999,0.30000001,4,0,1,0,0,0,0,0,0,0,3464,PIURA,AYABACA,PACAIPAMPA
200207,48.706829,15.16962,7.6159749,5.9506736,16.199968,42.927456,25.288414,0.91677356,1.9952211,0.59877968,1.326977,0.062631592,60.911552,1.1440595,9.9153776,0.41076809,0.20694309,0.2392683,0.1135017,62.695824,69.614883,17.787207,PIURA,AYABACA ,PAIMAS,62,23.5,0.40000001,1,0,1,0,0,0,0,0,0,0,1788,PIURA,AYABACA,PAIMAS
200208,49.40012,7.098536,6.0096869,7.4382186,16.205215,47.24976,20.772875,0.25704408,0.47665796,0.19045603,0.87302113,0.009533854,60.23764,0.99870563,6.5200839,0.46860129,0.1950523,0.2145576,0.096098997,20.644007,54.52594,7.6923075,PIURA,AYABACA ,SAPILLICA,57.799999,15,0.30000001,6,0,1,0,0,0,0,0,0,0,2884,PIURA,AYABACA,SAPILLICA
200209,48.015499,8.4438782,12.57066,3.8015456,10.063232,46.536613,28.165699,1.156588,3.2265484,0.8606742,2.3619335,0,76.352715,0.42678764,3.0692677,0.30532041,0.1481258,0.27992749,0.24183799,58.320839,67.316345,24.887556,PIURA,AYABACA ,SICCHEZ,61.099998,18.799999,0.30000001,3,0,1,0,0,0,0,0,0,0,1960,PIURA,AYABACA,SICCHEZ
200210,48.25198,16.092131,7.3106451,5.7540965,6.3034186,42.977032,33.241039,1.1866299,1.9371983,0.83977556,1.6193995,0.12849727,64.786888,0.9632163,8.2795877,0.379372,0.2262277,0.2493962,0.1210305,71.275398,69.779907,10.327314,PIURA,AYABACA ,SUYO,48.799999,12.5,0.30000001,21,1,0,0,0,0,0,0,0,0,1889,PIURA,AYABACA,SUYO
200301,51.492352,11.30115,8.7512112,5.6401315,11.798525,41.549301,24.617538,2.0881202,3.907089,1.872328,3.3461843,0.22659814,71.63562,0.46349084,3.0341225,0.3733831,0.2137759,0.25921229,0.12703361,29.669415,52.023338,19.622187,PIURA,HUANCABAMBA ,HUANCABAMBA,63.099998,30.200001,0.40000001,21,0,0,1,0,0,0,0,0,0,3353,PIURA,HUANCABAMBA,HUANCABAMBA
200302,48.902828,10.74532,9.3588867,4.9381108,11.068569,38.539715,28.014935,2.198719,5.022418,1.2771537,2.7096047,0.42739347,70.97863,0.50032538,6.1953454,0.33237669,0.17971849,0.2734727,0.18942191,40.026863,62.155811,21.927467,PIURA,HUANCABAMBA ,CANCHAQUE,53.299999,17.9,0.40000001,4,0,1,0,0,0,0,0,0,0,3152,PIURA,HUANCABAMBA,CANCHAQUE
200303,51.649609,8.508852,4.7213469,10.213607,13.189701,47.212269,23.999182,0.71678847,0.75992537,0.74538612,0.9447093,0.055051036,67.754723,0.63502407,3.6531458,0.4079206,0.2021277,0.24155191,0.1239943,30.059685,57.325008,6.294086,PIURA,HUANCABAMBA ,EL CARMEN DE LA FRONTERA,76,45.299999,0.30000001,0,0,0,0,0,1,0,0,0,0,3654,PIURA,HUANCABAMBA,EL CARMEN DE LA FRONTERA
200304,49.854252,9.9250269,8.7472696,6.5082951,15.736011,44.591129,21.365578,0.96031058,1.7760289,0.81630248,1.3991861,0.10956483,50.305744,1.1254784,19.97028,0.421599,0.2013897,0.22766399,0.1201755,42.800808,69.359871,11.812179,PIURA,HUANCABAMBA ,HUARMACA,71.699997,39,0.30000001,25,0,1,0,0,0,0,0,0,0,2947,PIURA,HUANCABAMBA,HUARMACA
200305,49.782661,7.232439,12.21621,4.8079867,17.869396,42.841339,26.016153,0.44340837,1.1796739,0.32985115,1.0452731,0.077357017,70.333107,0.95423412,5.3542485,0.3428055,0.1715319,0.27202269,0.1898734,55.997692,61.937721,10.207612,PIURA,HUANCABAMBA ,LALAQUIZ,68.699997,22.700001,0.30000001,1,0,1,0,0,0,0,0,0,0,3036,PIURA,HUANCABAMBA,LALAQUIZ
200306,50.899109,8.6999817,7.5027499,5.8435712,13.422074,40.132549,27.348095,1.8488101,2.7027247,0.7970823,1.1781306,0.1781294,62.747807,0.9384709,8.5952711,0.40550819,0.1819544,0.2400323,0.1416225,51.678501,61.975471,11.32989,PIURA,HUANCABAMBA ,SAN MIGUEL DE EL FAIQUE,60.599998,17.9,0.30000001,6,0,1,0,0,0,0,0,0,0,3203,PIURA,HUANCABAMBA,SAN MIGUEL DE EL FAIQUE
200307,49.926369,8.6127777,6.506103,5.9520812,17.559874,44.728199,22.560114,0.74895704,1.6019223,0.87057036,1.2621566,0.043620981,68.75293,0.25820032,2.3698583,0.42633051,0.1794118,0.2394958,0.12829129,49.743149,51.284248,12.114726,PIURA,HUANCABAMBA ,SONDOR,76.099998,46.599998,0.40000001,8,0,0,1,0,0,0,0,0,0,2494,PIURA,HUANCABAMBA,SONDOR
200308,51.067799,8.3210716,6.0674982,6.6410336,17.426466,41.522278,24.043079,0.56714934,1.0366064,0.54332566,1.0977323,0.047131568,62.435947,0.78408366,7.4480748,0.41192681,0.2067506,0.2411927,0.1142492,15.391279,42.650879,1.8769853,PIURA,HUANCABAMBA ,SONDORILLO,66,29.9,0.30000001,2,0,0,1,0,0,0,0,0,0,3136,PIURA,HUANCABAMBA,SONDORILLO
200401,50.099388,20.78344,10.37945,6.0108929,9.097723,36.049335,31.187519,2.4326236,3.6013179,2.840441,3.1184571,0.21075003,67.070862,0.89636898,7.9157915,0.3448092,0.2344615,0.2644175,0.1278947,59.33522,73.286972,42.857143,PIURA,MORROPÓN ,CHULUCANAS,49.599998,9.1999998,0.30000001,120,1,0,0,0,0,0,0,0,0,842,PIURA,MORROPON,CHULUCANAS
200402,49.083759,12.21665,11.56853,5.3154235,9.2565594,36.330658,35.541931,2.024693,2.6641324,1.7042762,2.4498255,0.1149077,70.977249,0.88217908,6.7591643,0.3191286,0.19617429,0.30010629,0.161424,72.528107,71.634476,24.012684,PIURA,MORROPÓN ,BUENOS AIRES,54.200001,9.8999996,0.30000001,3,1,0,0,0,0,0,0,0,0,271,PIURA,MORROPON,BUENOS AIRES
200403,49.284641,11.91324,8.7325983,4.6775522,10.617877,48.442795,24.524841,1.1424747,1.9736615,0.63891494,1.7845392,0.038082611,64.299019,0.96517479,11.137254,0.36192071,0.15496209,0.27089491,0.1921941,45.269016,74.471245,15.769944,PIURA,MORROPÓN ,CHALACO,59.599998,25.700001,0.40000001,5,0,1,0,0,0,0,0,0,0,3281,PIURA,MORROPON,CHALACO
200404,49.433392,17.8857,8.6901178,6.0816598,11.840375,45.994164,24.703695,1.1912572,1.4982773,1.0729758,1.2616124,0.062876597,71.959747,0.20666382,2.5481837,0.35643351,0.2266914,0.26134169,0.12888481,69.115616,62.551819,22.339935,PIURA,MORROPÓN ,LA MATANZA,64,14.5,0.30000001,1,1,0,0,0,0,0,0,0,0,546,PIURA,MORROPON,LA MATANZA
200405,49.866531,13.85497,11.11769,5.0149331,7.3419113,34.32568,35.581432,2.4233735,4.2511492,2.06954,3.3340752,0.27224541,70.531868,1.2081134,6.4235964,0.32416829,0.20368791,0.2876173,0.1607717,57.304348,68.643478,35.321739,PIURA,MORROPÓN ,MORROPON,43.799999,8.8000002,0.30000001,11,1,0,0,0,0,0,0,0,0,217,PIURA,MORROPON,MORROPON
200406,48.809052,12.40196,13.94433,5.3464613,9.7090158,41.412708,32.432423,1.0212598,1.4969503,1.0344186,1.3625367,0.094122462,62.087513,1.3679147,12.082065,0.36061919,0.19373751,0.28052071,0.1449513,67.940247,64.004601,21.861534,PIURA,MORROPÓN ,SALITRAL,61.5,14.4,0.30000001,3,1,0,0,0,0,0,0,0,0,718,PIURA,MORROPON,SALITRAL
200407,48.304489,10.08184,9.7524948,4.9380956,12.949479,41.885696,30.272898,0.97324145,0.89056396,0.54643178,1.1304377,0.076133624,64.238876,0.78495884,10.221152,0.3562879,0.175035,0.2923986,0.155293,65.565529,66.822266,24.129265,PIURA,MORROPÓN ,SAN JUAN DE BIGOTE,67.599998,19.4,0.30000001,2,1,0,0,0,0,0,0,0,0,734,PIURA,MORROPON,SAN JUAN DE BIGOTE
200408,49.165058,12.53253,12.84671,4.2502337,10.528537,45.441269,31.260981,1.1570579,2.6634004,0.51563591,1.6224979,0.1656094,63.019745,2.2804527,13.868575,0.32986301,0.16794521,0.2947945,0.1873973,67.39418,68.518517,24.404762,PIURA,MORROPÓN ,SANTA CATALINA DE MOSSA,43.299999,8.8999996,0.30000001,1,1,0,0,0,0,0,0,0,0,1870,PIURA,MORROPON,SANTA CATALINA DE MOSSA
200409,49.73019,11.92679,11.0782,3.3842452,7.7796121,45.556072,29.548979,1.9774061,4.1558604,1.1285936,2.281481,0.2275631,78.921913,0.37412345,4.2857742,0.28456381,0.1471477,0.30822149,0.2389262,11.343495,55.193192,10.209146,PIURA,MORROPÓN ,SANTO DOMINGO,48.900002,15.3,0.40000001,3,0,1,0,0,0,0,0,0,0,2993,PIURA,MORROPON,SANTO DOMINGO
200410,48.88702,9.6121731,6.1249132,5.1397786,16.705397,41.939003,26.862782,1.2743099,1.2646121,0.72381133,1.3172553,0.093401797,69.349503,0.23680675,6.294476,0.3667804,0.1708034,0.27079171,0.164216,59.819336,63.23185,10.170625,PIURA,MORROPÓN ,YAMANGO,69.5,30.1,0.30000001,2,0,1,0,0,0,0,0,0,0,3271,PIURA,MORROPON,YAMANGO
200501,50.774212,30.09796,8.3190403,6.642612,4.4240146,29.852987,35.476368,3.9015839,5.6866889,3.3287704,4.0847349,0.1638456,56.045097,2.1764703,15.247614,0.37640801,0.26248309,0.25366279,0.0733243,54.869022,73.964157,50.653072,PIURA,PAITA ,PAITA,24,2.7,0.30000001,266,1,0,0,0,0,0,0,0,0,51,PIURA,PAITA,PAITA
200502,48.005119,16.13035,10.2281,5.5987945,10.722205,38.879322,28.794142,4.297328,6.3561082,1.7187999,1.598585,0.042079002,68.472404,1.0822151,8.6706142,0.30501449,0.2511397,0.26067141,0.1570659,67.035667,66.666672,57.441574,PIURA,PAITA ,AMOTAPE,36.299999,3,0.30000001,1,1,0,0,0,0,0,0,0,0,33,PIURA,PAITA,AMOTAPE
200503,50.14864,11.58628,13.25915,4.7652302,5.965879,38.110229,30.212414,4.2534995,7.0713744,1.8610092,2.0627367,0.0872107,71.648476,2.0857403,6.0395174,0.29577461,0.20334511,0.3036972,0.1778169,72.169815,68.632072,59.198112,PIURA,PAITA ,ARENAL,10.6,0.60000002,0.30000001,0,1,0,0,0,0,0,0,0,0,100,PIURA,PAITA,ARENAL
200504,49.09734,20.23016,11.39503,6.2732635,10.176029,37.087688,29.359333,2.6813798,4.0809922,1.8495733,2.7429943,0.1560065,65.536522,0.83254379,8.3134804,0.34588739,0.24783111,0.250992,0.1296657,61.735573,66.106796,53.832901,PIURA,PAITA ,COLAN,45.5,6.6999998,0.30000001,3,1,0,0,0,0,0,0,0,0,92,PIURA,PAITA,COLAN
200505,49.08025,18.7614,9.8413153,5.7361598,8.0560007,33.517307,33.15522,3.3890111,5.8478332,2.0981677,2.5026579,0.068971023,67.406189,1.0370688,6.7597084,0.34525099,0.2430888,0.27111971,0.1132819,83.474457,81.753616,48.238186,PIURA,PAITA ,LA HUACA,24.700001,1.4,0.30000001,5,1,0,0,0,0,0,0,0,0,83,PIURA,PAITA,LA HUACA
200506,49.750858,18.12451,9.9454098,5.7091088,9.9968281,40.949986,29.027596,2.1853824,3.4939151,1.2324892,1.6808052,0.1011502,67.05925,1.9072374,6.7878337,0.34206781,0.21815971,0.2691448,0.14422099,71.565689,73.005402,64.427116,PIURA,PAITA ,TAMARINDO,61.400002,10.9,0.30000001,3,1,0,0,0,0,0,0,0,0,126,PIURA,PAITA,TAMARINDO
200507,48.329418,16.55076,9.6443272,7.1960163,8.3876276,43.508259,27.767963,2.1968565,3.1117871,0.43750325,0.85297805,0.01754101,53.202129,1.3468878,19.002684,0.36712909,0.2194948,0.2431519,0.1454998,64.709114,67.67289,45.93853,PIURA,PAITA ,VICHAYAL,53.700001,8.1000004,0.30000001,0,1,0,0,0,0,0,0,0,0,22,PIURA,PAITA,VICHAYAL
200601,51.49181,27.389759,10.22456,5.2600002,4.3311687,25.146101,35.092724,3.7947364,6.782958,5.6258698,7.7515583,0.60930067,65.316147,1.8226652,10.510734,0.3292999,0.2468421,0.28087521,0.1094162,59.770607,78.313843,60.466541,PIURA,SULLANA ,SULLANA,22.6,1.9,0.30000001,352,1,0,0,0,0,0,0,0,0,165,PIURA,SULLANA,SULLANA
200602,50.785229,21.603649,9.1336737,5.0885315,4.4751296,26.504732,37.777454,3.6024401,6.8690701,4.8113456,5.0262804,0.3378447,65.834198,1.4741342,10.451316,0.32677859,0.24255259,0.28153479,0.1150813,85.366364,83.75666,82.617332,PIURA,SULLANA ,BELLAVISTA,31.1,2.4000001,0.30000001,46,1,0,0,0,0,0,0,0,0,58,PIURA,SULLANA,BELLAVISTA
200603,49.409809,17.393801,9.7560186,5.1870413,9.3246212,36.399372,33.950405,2.0962887,3.4709659,1.6981282,2.0913732,0.053566892,60.860092,1.4400903,13.493619,0.34799001,0.23463739,0.27400479,0.1136464,79.552765,76.335258,49.80695,PIURA,SULLANA ,IGNACIO ESCUDERO,37.799999,3.7,0.30000001,4,1,0,0,0,0,0,0,0,0,146,PIURA,SULLANA,IGNACIO ESCUDERO
200604,47.901691,23.129999,8.3068275,5.1875219,11.514095,51.626305,24.04681,0.79555982,1.3860533,0.52175552,0.52562213,0.0237862,69.700279,0.76248187,6.7695479,0.33138049,0.235333,0.25505409,0.1494348,52.122917,65.024628,4.9261084,PIURA,SULLANA ,LANCONES,56.400002,15.1,0.30000001,6,1,0,0,0,0,0,0,0,0,448,PIURA,SULLANA,LANCONES
200605,49.28418,18.291731,9.6267405,5.3202348,7.8848262,33.833317,35.032578,2.6820705,4.4113045,2.5013008,2.487586,0.15976609,65.531845,1.4893577,9.7608299,0.33332199,0.24684639,0.27904221,0.1118401,62.351429,74.451233,31.448763,PIURA,SULLANA ,MARCAVELICA,30.200001,2.3,0.30000001,9,1,0,0,0,0,0,0,0,0,564,PIURA,SULLANA,MARCAVELICA
200606,49.674412,11.95523,8.4481611,5.9162507,7.6703267,34.960979,35.333542,2.1695571,3.3124757,1.9990842,2.3698215,0.16297701,64.856308,1.580844,8.7921715,0.34816289,0.2443559,0.27191231,0.102811,68.738571,70.676422,59.524681,PIURA,SULLANA ,MIGUEL CHECA,69.699997,15.4,0.30000001,0,1,0,0,0,0,0,0,0,0,98,PIURA,SULLANA,MIGUEL CHECA
200607,50.047989,15.73651,10.56409,5.5119815,6.7224784,34.155857,34.863811,2.8163698,4.270154,2.6823897,2.7315369,0.14339428,69.121994,1.0167997,6.1096792,0.33373749,0.2325819,0.2856223,0.1199091,56.198246,80.781113,36.843407,PIURA,SULLANA ,QUERECOTILLO,43.299999,5.4000001,0.30000001,18,1,0,0,0,0,0,0,0,0,152,PIURA,SULLANA,QUERECOTILLO
200608,49.72353,9.1867189,9.0771704,4.6891141,4.8092198,28.089039,37.364944,3.4594753,7.5037727,3.4284642,3.5299604,0.22651832,70.682426,1.0573124,5.9472084,0.32112959,0.222506,0.30438489,0.1227473,78.974846,82.724251,57.28524,PIURA,SULLANA ,SALITRAL,19.4,0.69999999,0.30000001,6,1,0,0,0,0,0,0,0,0,69,PIURA,SULLANA,SALITRAL
200701,49.402851,22.68705,10.06434,5.4512725,3.8208404,24.340731,34.97628,4.951005,10.206494,3.4379172,6.748045,0.46380749,59.67897,1.947207,15.644388,0.32278839,0.25285581,0.2771669,0.1195008,73.628937,80.466019,74.507729,PIURA,TALARA ,PARIÑAS,21.700001,1.9,0.30000001,75,1,0,0,0,0,0,0,0,0,794,PIURA,TALARA,PARIÃ‘AS
200702,48.991779,21.103201,7.5382781,5.467772,3.7896261,27.100628,36.885944,4.0413823,8.3518591,2.7991259,5.3618312,0.29960766,62.219925,1.4348935,11.896811,0.3428331,0.2468735,0.27236649,0.1096681,79.506081,78.805748,78.842613,PIURA,TALARA ,EL ALTO,20.9,1.3,0.30000001,37,1,0,0,0,0,0,0,0,0,274,PIURA,TALARA,EL ALTO
200703,51.538021,21.05393,9.4509068,4.7980924,3.0120184,23.121672,35.588127,5.3856597,11.860951,3.239028,6.45293,0.27494699,62.247211,1.1194979,14.936381,0.30754441,0.228576,0.29168671,0.1407176,84.737724,85.574776,86.690849,PIURA,TALARA ,LA BREA,16.299999,0.80000001,0.30000001,11,1,0,0,0,0,0,0,0,0,799,PIURA,TALARA,LA BREA
200704,44.790428,37.835999,7.2585239,6.6470828,2.9709389,29.87496,28.822378,4.6811299,7.8851242,4.7898641,7.2228861,1.2690001,56.374027,6.1839871,14.928745,0.31478661,0.26448169,0.28048781,0.1150915,61.965813,68.162392,58.760685,PIURA,TALARA ,LOBITOS,10.6,0.80000001,0.30000001,4,1,0,0,0,0,0,0,0,0,21,PIURA,TALARA,LOBITOS
200705,48.969151,22.959351,9.4124203,5.2800064,3.0653982,28.222237,37.511967,3.5392253,8.303441,2.6086583,5.140861,0.35280409,60.596905,2.8717022,13.24518,0.32517061,0.2388074,0.28731659,0.1248715,59.849468,70.127174,62.963924,PIURA,TALARA ,LOS ORGANOS,9.5,0.80000001,0.30000001,23,1,0,0,0,0,0,0,0,0,90,PIURA,TALARA,LOS ORGANOS
200706,49.993961,29.75778,7.7199049,5.764966,3.5368526,28.689993,37.72039,3.7649367,5.9299364,2.3929715,5.4392228,0.36736441,59.196579,2.3653097,13.721543,0.34326071,0.26634941,0.272183,0.093567699,64.218216,66.000862,61.340206,PIURA,TALARA ,MANCORA,29.6,2,0.30000001,38,1,0,0,0,0,0,0,0,0,16,PIURA,TALARA,MANCORA
200801,49.684319,38.861481,8.8827333,7.8802466,5.9103994,35.828564,28.102037,3.3602011,5.3919063,3.3627236,3.2503245,0.1745147,52.771362,1.929738,15.128515,0.41262609,0.26333261,0.2274725,0.065283701,39.817505,56.11187,33.424187,PIURA,SECHURA ,SECHURA,20.700001,1.2,0.30000001,57,1,0,0,0,0,0,0,0,0,122,PIURA,SECHURA,SECHURA
200802,49.38752,15.17458,7.0724678,6.8530598,6.7676368,31.079027,31.654814,4.5970674,8.0154562,2.7871535,3.3996179,0.26920611,70.155128,0.45855984,3.4052048,0.35785741,0.26948729,0.2471863,0.098999597,72.639694,65.831734,65.574821,PIURA,SECHURA ,BELLAVISTA DE LA UNION,43.099998,5.9000001,0.30000001,1,1,0,0,0,0,0,0,0,0,31,PIURA,SECHURA,BELLAVISTA DE LA UNION
200803,49.446411,17.29126,9.1527119,6.8599391,7.6220498,38.409161,29.399178,3.4513299,5.9187512,1.7867875,1.6202114,0.10186074,67.990051,0.4204784,3.8990381,0.39518601,0.22902989,0.24522249,0.098468304,61.194031,60.61998,44.967472,PIURA,SECHURA ,BERNAL,47.599998,5.9000001,0.30000001,5,1,0,0,0,0,0,0,0,0,17,PIURA,SECHURA,BERNAL
200804,49.344021,12.93401,6.4706082,7.6696758,6.9662652,40.9077,28.362961,2.8055923,4.063642,1.780733,1.3628516,0.13680708,61.96349,0.62711245,8.3452454,0.40674421,0.254186,0.22953489,0.081627898,58.87281,51.713631,38.842346,PIURA,SECHURA ,CRISTO NOS VALGA,44.299999,5.3000002,0.30000001,1,1,0,0,0,0,0,0,0,0,24,PIURA,SECHURA,CRISTO NOS VALGA
200805,51.560059,28.53455,5.8276839,7.9088979,5.2261925,43.707695,25.037914,2.8045423,3.48911,2.2484603,1.866372,0.089453511,58.326839,0.71586436,8.8333883,0.45182341,0.2459373,0.1974408,0.075239897,76.622467,70.597809,58.129799,PIURA,SECHURA ,VICE,50,6.8000002,0.30000001,6,1,0,0,0,0,0,0,0,0,33,PIURA,SECHURA,VICE
200806,50.179359,16.518749,12.47346,6.6898489,5.9070697,32.850189,30.671867,4.3837318,7.6362472,3.0501962,2.7449079,0.1333895,70.553223,0.60678172,3.0229421,0.37250331,0.213715,0.2699734,0.114514,68.23204,62.983429,56.445671,PIURA,SECHURA ,RINCONADA LLICUAR,27.5,1.4,0.30000001,1,1,0,0,0,0,0,0,0,0,9,PIURA,SECHURA,RINCONADA LLICUAR
