,id_hdv,part_rec,party_memb,party_ocup,party_start,party_end
1583,3-30-16,1, , , , 
1584,3-30-18,1, , , , 
1585,3-30-19,1, , , , 
1586,3-30-20,1, , , , 
1587,3-30-21,1, , , , 
1588,3-30-22,1,ORGANIZACIÓN POLÍTICA LOCAL DISTRITAL EN SAN LUIS ... LOS JOVENES SI PODEMOS ,PRESDIDENTE ,2006 ,2007 
1589,3-30-23,1, , , , 
1590,3-30-24,1, , , , 
1591,3-30-25,1, , , , 
1592,3-30-26,1, , , , 
1593,3-30-27,1,PARTIDO POLÍTICO ALIANZA PARA EL PROGRESO ,SECRETARIA DISTRITAL DE JUVENTUDES ,2013 ,2014 
1594,3-30-28,1,PARTIDO POLÍTICO ALIANZA PARA EL PROGRESO ,COORDINADOR POLITICO DE VILLA MARIA DEL TRIUNFO ,2018 ,2019 
1595,3-30-29,1, , , , 
1596,3-30-30,1, , , , 
1597,3-30-31,1, , , , 
1598,3-30-33,1,PARTIDO POLÍTICO ALIANZA PARA EL PROGRESO ,MILITANTE ,2017 ,HASTA LA ACTUALIDAD
1599,3-30-34,1, , , , 
1600,3-30-35,1, , , , 
1601,3-30-36,1, , , , 
1602,3-31-1,1, , , , 
1603,3-31-2,1, , , , 
1604,3-31-3,1, , , , 
1605,3-32-1,1, , , , 
1606,3-32-2,1,PARTIDO POLÍTICO SOLIDARIDAD NACIONAL ,SECRETARIO GENERAL EJECUTIVO LAMBAYEQUE ,1999 ,2000 
1607,3-32-3,1, , , , 
1608,3-32-4,1,PARTIDO POLÍTICO SOLIDARIDAD NACIONAL ,SECRETARIO PROVINCIAL ,2018 ,HASTA LA ACTUALIDAD
1609,3-33-1,1, , , , 
1610,3-33-3,1, , , , 
1611,3-34-1,1, , , , 
1612,3-34-2,1,PARTIDO POLÍTICO PARTIDO DEMOCRATICO SOMOS PERU ,SECRETARIA NACIONAL DE LA MUJER Y DESARROLLO SOCIAL ,2015 ,2017 
1613,3-34-2,2,PARTIDO POLÍTICO PARTIDO DEMOCRATICO SOMOS PERU ,SECRETARIA NACIONAL DE INTEGRIDAD NACIONAL ,2017 ,HASTA LA ACTUALIDAD
1614,3-34-3,1, , , , 
1615,3-35-1,1,MOVIMIENTO REGIONAL O DEPARTAMENTAL MOVIMIENTO ETNOCACERISTA AYACUCHO ,SECRETARIO GENERAL ,2014 ,2015 
1616,3-35-1,2,PARTIDO POLÍTICO PERU LIBRE ,SECRETARIO DE IDEOLOGÍA ,2016 ,2019 
1617,3-35-2,1, , , , 
1618,3-35-3,1,PARTIDO POLÍTICO PERU LIBRE ,SECRETARIA DE LA MUJER - AYACUCHO ,2019 ,HASTA LA ACTUALIDAD
1619,3-36-1,1,ALIANZA ELECTORAL FUERZA POPULAR ,PERSONERO LEGAL TITULAR ,2011 ,2011 
1620,3-37-1,1,PARTIDO POLÍTICO PERU LIBRE ,SECRETARIO GENERAL REGIONAL ,2018 ,HASTA LA ACTUALIDAD
1621,3-37-2,1,PARTIDO POLÍTICO PERU LIBRE ,COORDINADOR PROVINCIAL QUISPICANCHI ,2019 ,HASTA LA ACTUALIDAD
1622,3-37-3,1, , , , 
1623,3-37-5,1,PARTIDO POLÍTICO PERU LIBRE ,COORDINADORA PROVINCIAL CUSCO ,2019 ,HASTA LA ACTUALIDAD
1624,3-38-1,1,PARTIDO POLÍTICO PARTIDO APRISTA PERUANO ,SECRETARIO DEL FRENTE UNICO ,2015 ,HASTA LA ACTUALIDAD
1625,3-38-2,1,PARTIDO POLÍTICO PARTIDO APRISTA PERUANO ,SECRATARIA GENERAL JAP ,1991 ,1992 
1626,3-38-3,1,PARTIDO POLÍTICO PARTIDO APRISTA PERUANO ,SECRETARIO DE ORGANIZACIÓN - CEP PAP FERREÑAFE ,2010 ,2014 
1627,3-38-4,1,PARTIDO POLÍTICO PARTIDO APRISTA PERUANO ,SECRETARIO DE JUVENTUDES ,2015 ,HASTA LA ACTUALIDAD
1628,3-38-5,1,PARTIDO POLÍTICO PARTIDO APRISTA PERUANO ,SECRETARIA DE LA MUJER ,2015 ,HASTA LA ACTUALIDAD
1629,3-39-1,1, , , , 
1630,3-39-2,1, , , , 
1631,3-39-3,1,PARTIDO POLÍTICO ALIANZA PARA EL PROGRESO ,ALIANZA PARA EL PROGRESO ,2017 ,2019 
1632,3-39-3,2,ORGANIZACIÓN POLÍTICA LOCAL DISTRITAL NACE UNA ESPERANZA ,FUNDADOR ,2005 ,2007 
1633,3-39-4,1,PARTIDO POLÍTICO FUERZA POPULAR ,SECRETARIO REGIONAL DE JUVENTUDES ,2012 ,2014 
1634,3-39-5,1, , , , 
1635,3-39-6,1, , , , 
1636,3-39-7,1, , , , 
1637,3-40-1,1, , , , 
1638,3-40-2,1, , , , 
1639,3-40-3,1, , , , 
1640,3-41-1,1,PARTIDO POLÍTICO FRENTE POPULAR AGRICOLA FIA DEL PERU - FREPAP ,SECRETARIO GENERAL DEL COMITÉ EJECUTIVO - DEPARTAMENTO JUNIN ,2019 ,2019 
1641,3-41-2,1, , , , 
1642,3-41-3,1, , , , 
1643,3-41-5,1,PARTIDO POLÍTICO FRENTE POPULAR AGRICOLA FIA DEL PERU - FREPAP ,SECRETARIO DE ORGANIZACION ,2016 ,2018 
1644,3-42-1,1,PARTIDO POLÍTICO PERU POSIBLE ,SECRETARIO NACIONAL POLÍTICA ,2001 ,2006 
1645,3-42-1,2,PARTIDO POLÍTICO CONTIGO ,PRESIDENTE DIRECCIÓN POLÍTICA ,2019 ,HASTA LA ACTUALIDAD
1646,3-42-2,1,PARTIDO POLÍTICO CONTIGO ,SECRETARIO GENERAL ,2019 ,HASTA LA ACTUALIDAD
1647,3-42-2,2,PARTIDO POLÍTICO PERUANOS POR EL KAMBIO ,SECRETARIO GENERAL ,2012 ,2018 
1648,3-42-3,1,PARTIDO POLÍTICO PERU POSIBLE ,SECRETARIO NACIONAL DE ORGANIZACIÓN ,2009 ,2011 
1649,3-42-3,2,PARTIDO POLÍTICO CONTIGO ,SECRETARIO NACIONAL DE ORGANIZACIÓN ,2015 ,HASTA LA ACTUALIDAD
1650,3-42-4,1,PARTIDO POLÍTICO CONTIGO ,MIEMBRO COMITE POLÍTICO ,2017 ,HASTA LA ACTUALIDAD
1651,3-42-5,1, , , , 
1652,3-42-6,1, , , , 
1653,3-42-8,1, , , , 
1654,3-42-9,1,PARTIDO POLÍTICO CONTIGO ,MIEMBRO DEL COMITÉ NACIONAL DE POLÍTICA ,2017 ,2019 
1655,3-42-10,1, , , , 
1656,3-42-11,1,PARTIDO POLÍTICO PARTIDO POPULAR CRISTIANO - PPC ,MIEMBRO DEL TRIBUNAL NACIONAL ELECTORAL ,2014 ,2014 
1657,3-42-12,1, , , , 
1658,3-42-13,1,OTRO ,SECRETARIO DE CAPACITACIÓN Y FORMACIÓN POLÍTICA ,2015 ,2016 
1659,3-42-14,1, , , , 
1660,3-42-15,1, , , , 
1661,3-42-16,1, , , , 
1662,3-42-17,1,PERUANOS POR EL KAMBIO ,DIRIGENTE ,2016 ,2018 
1663,3-42-18,1,PARTIDO POLÍTICO PERU POSIBLE ,SECRETARIA DISTRITAL ,2005 ,2010 
1664,3-42-19,1, , , , 
1665,3-42-20,1,PERUANOS POR EL KAMBIO ,SUB SECRETARIA DE ORGANIZACION DE LA SECRETARIA DE MIRAFLORES ,2017 ,2019 
1666,3-42-21,1, , , , 
1667,3-42-22,1, , , , 
1668,3-42-23,1, , , , 
1669,3-42-24,1, , , , 
1670,3-42-25,1, , , , 
1671,3-42-26,1, , , , 
1672,3-42-27,1, , , , 
1673,3-42-28,1, , , , 
1674,3-42-29,1, , , , 
1675,3-42-31,1, , , , 
1676,3-42-32,1, , , , 
1677,3-42-34,1, , , , 
1678,3-42-35,1, , , , 
1679,3-42-36,1, , , , 
1680,3-43-1,1,PARTIDO POLÍTICO SOLIDARIDAD NACIONAL ,SECRETARIO DE JUVENTUDES ,2000 ,2000 
1681,3-43-1,2,PARTIDO POLÍTICO SOLIDARIDAD NACIONAL ,COORDINADOR PROVINCIAL ,2018 ,2018 
1682,3-43-2,1, , , , 
1683,3-43-3,1,PARTIDO POLÍTICO SOLIDARIDAD NACIONAL ,SEC PROVINCIAL YAULI ,2016 ,2019 
1684,3-43-5,1, , , , 
1685,3-44-1,1,PARTIDO POLÍTICO FUERZA POPULAR ,MILITANTE ,2009 ,HASTA LA ACTUALIDAD
1686,3-44-2,1, , , , 
1687,3-44-3,1, , , , 
1688,3-45-1,1,MOVIMIENTO REGIONAL O DEPARTAMENTAL MOVIMIENTO REGIONAL UNIDAD CIVICA LIMA ,PRESIDENTA ,2013 ,2018 
1689,3-45-2,1,MOVIMIENTO REGIONAL O DEPARTAMENTAL MOVIMIENTO REGIONAL UNIDAD CIVICA LIMA ,PERSONERO LEGAL ALTERNO ,2013 ,2013 
1690,3-45-3,1,PARTIDO POLÍTICO RESTAURACION NACIONAL ,SECRETARIO NACIONAL DE JUVENTUDES ,2017 ,2019 
1691,3-45-4,1, , , , 
1692,3-46-1,1, , , , 
1693,3-46-2,1, , , , 
1694,3-46-3,1, , , , 
1695,3-47-1,1,PARTIDO POLÍTICO PERU NACION ,PRESIDENTE ,2015 ,HASTA LA ACTUALIDAD
1696,3-47-2,1, , , , 
1697,3-47-3,1, , , , 
1698,3-47-4,1, , , , 
1699,3-47-11,1, , , , 
1700,3-47-12,1, , , , 
1701,3-47-15,1, , , , 
1702,3-47-16,1,,, , 
1703,3-47-17,1, , , , 
1704,3-47-18,1, , , , 
1705,3-47-20,1, , , , 
1706,3-47-21,1, , , , 
1707,3-47-23,1, , , , 
1708,3-47-24,1, , , , 
1709,3-47-27,1, , , , 
1710,3-47-28,1, , , , 
1711,3-47-30,1, , , , 
1712,3-47-33,1, , , , 
1713,3-47-34,1, , , , 
1714,3-47-36,1, , , , 
1715,3-48-1,1, , , , 
1716,3-48-2,1,PARTIDO POLÍTICO PERU LIBRE ,SECRETARIO DE ORGANIZACIÓN ,2017 ,2018 
1717,3-48-3,1, , , , 
1718,3-49-2,1, , , , 
1719,3-49-3,1,PARTIDO POLÍTICO PARTIDO POPULAR CRISTIANO - PPC ,COORDINADOR POLITICO ,2015 ,2016 
1720,3-49-3,2,PARTIDO POLÍTICO PARTIDO POPULAR CRISTIANO - PPC ,SECRETARIO GENERAL VENTANILLA ,2005 ,2006 
1721,3-49-4,1, , , , 
1722,3-50-1,1, , , , 
1723,3-50-2,1,PARTIDO POLÍTICO PARTIDO POPULAR CRISTIANO - PPC ,SECRETARIA DE ASUNTOS ELECTORALES ,2015 ,2016 
1724,3-50-2,2,PARTIDO POLÍTICO PARTIDO POPULAR CRISTIANO - PPC ,SECRETARIA DE ASUNTOS DE ORGANIZACION ,2017 ,HASTA LA ACTUALIDAD
1725,3-50-3,1, , , , 
1726,3-51-1,1, , , , 
1727,3-51-3,1, , , , 
1728,3-52-1,1, , , , 
1729,3-52-2,1, , , , 
1730,3-52-3,1, , , , 
1731,3-53-1,1, , , , 
1732,3-53-2,1, , , , 
1733,3-53-3,1, , , , 
1734,3-53-4,1, , , , 
1735,3-53-5,1,"PARTIDO POLÍTICO EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD ",SECRETARIO DE ORGANIZACIÓN REGIONAL CAJAMARCA ,2018 ,HASTA LA ACTUALIDAD
1736,3-53-6,1, , , , 
1737,3-54-1,1, , , , 
1738,3-54-2,1, , , , 
1739,3-54-3,1, , , , 
1740,3-54-4,1, , , , 
1741,3-54-5,1, , , , 
1742,3-55-1,1,PARTIDO POLÍTICO VAMOS PERU ,PRESIDENTE ,2014 ,HASTA LA ACTUALIDAD
1743,3-55-1,2,ALIANZA ELECTORAL CHIMPUM CALLAO ,PRESIDENTE Y REPRESENTANTE LEGAL ,2014 ,2015 
1744,3-55-2,1,PARTIDO POLÍTICO VAMOS PERU ,SECRETARIA NACIONAL DE LA MUJER ,2011 ,2014 
1745,3-55-2,2,PARTIDO POLÍTICO VAMOS PERU ,SECRETARIA NACIONAL DE LA MUJER Y JUVENTUDES ,2018 ,2019 
1746,3-55-3,1,PARTIDO POLÍTICO VAMOS PERU ,SECRETARIO DE ORGANIZACION ,2013 ,HASTA LA ACTUALIDAD
1747,3-56-1,1,PARTIDO POLÍTICO PERU NACION ,COORDINADOR REGIONAL DE ANCASH ,2017 ,HASTA LA ACTUALIDAD
1748,3-56-2,1, , , , 
1749,3-56-3,1, , , , 
1750,3-56-4,1,PARTIDO POLÍTICO PARTIDO NACIONALISTA PERUANO ,"MIEMBRO DEL COMITÉ DEL DPTO: ANCASH PROVINCIA HUAYLAS, DISTRITO CARAZ ",2005 ,2017 
1751,3-56-5,1, , , , 
1752,3-57-1,1, , , , 
1753,3-57-2,1, , , , 
1754,3-57-3,1, , , , 
1755,3-58-2,1, , , , 
1756,3-58-3,1, , , , 
1757,3-59-1,1, , , , 
1758,3-59-2,1, , , , 
1759,3-60-1,1,PARTIDO POLITICO CONTIGO ,"SECRETARIA NACIONAL DE DEFENSA, ASUNTOS JURIDICOS Y DERECHOS HUMANOS ",2019 ,HASTA LA ACTUALIDAD
1760,3-60-1,2,PARTIDO POLITICO CONTIGO ,COMITE NACIONAL DE POLITICA ,2017 ,HASTA LA ACTUALIDAD
1761,3-60-2,1, , , , 
1762,3-61-1,1,MOVIMIENTO REGIONAL NUEVO CALLAO ,FUNDADOR ,2009 ,2011 
1763,3-61-1,2,MOVIMIENTO REGIONAL NUEVO CALLAO ,PERSONERO LEGAL TITULAR ,2009 ,2010 
1764,3-61-2,1,PARTIDO POLÍTICO PARTIDO DEMOCRATICO SOMOS PERU ,SECRETARIO DE ORGANIZACION REGIONAL DEL CALLAO ,2017 ,2019 
1765,3-61-3,1, , , , 
1766,3-61-4,1, , , , 
1767,3-62-1,1,PARTIDO POLÍTICO PARTIDO MORADO ,SECRETARIO GENERAL REGIONAL DE LA LIBERTAD ,2019 ,HASTA LA ACTUALIDAD
1768,3-62-2,1,PARTIDO POLÍTICO PARTIDO MORADO ,SECRETARIO GENERAL PROVINCIAL ,2019 ,HASTA LA ACTUALIDAD
1769,3-62-3,1, , , , 
1770,3-62-4,1, , , , 
1771,3-62-5,1,PARTIDO POLÍTICO PARTIDO MORADO ,SECRETARIA DE FORMACIÓN DEL TALENTO - REGIÓN LA LIBERTAD ,2019 ,2019 
1772,3-62-6,1,PARTIDO POLÍTICO PARTIDO MORADO ,SECRETARIA PROVINCIAL DE GREMIOS Y ASUNTOS SOCIALES ,2019 ,HASTA LA ACTUALIDAD
1773,3-63-1,1, , , , 
1774,3-63-2,1,PARTIDO POLÍTICO ACCION POPULAR ,PRESIDENTE DEL COMITE ELECTORAL PUNO ,2017 ,2018 
1775,3-63-3,1,PARTIDO POLÍTICO ACCION POPULAR ,SECRETARIA DE ACCIÓN POLÍTICA DE LA MUJER ,2017 ,2019 
1776,3-63-3,2,PARTIDO POLÍTICO ACCION POPULAR ,SECRETARIA PROVINCIAL DE YUNGUYO ,2010 ,2012 
1777,3-64-1,1,PARTIDO POLÍTICO PARTIDO POPULAR CRISTIANO - PPC ,SECRETARIO GENERAL REGIONAL DE LAMBAYEQUE ,2017 ,HASTA LA ACTUALIDAD
1778,3-64-2,1,PARTIDO POLÍTICO PARTIDO POPULAR CRISTIANO - PPC ,PRIMER SUBSECRETARIO GENERAL REGIONAL DE LAMBAYEQUE ,2015 ,HASTA LA ACTUALIDAD
1779,3-64-4,1, , , , 
1780,3-64-5,1,PARTIDO POLÍTICO PARTIDO POPULAR CRISTIANO - PPC ,SECRETARIA COMANDO UNIVERSITARIO ,2017 ,HASTA LA ACTUALIDAD
1781,3-65-1,1,MOVIMIENTO REGIONAL O DEPARTAMENTAL FRENTE ANDINO AMAZONICO ,SEC DE ORGANIZACIÓN ,2017 ,2019 
1782,3-65-2,1, , , , 
1783,3-65-3,1, , , , 
1784,3-66-3,1, , , , 
1785,3-67-1,1, , , , 
1786,3-67-2,1, , , , 
1787,3-67-3,1, , , , 
1788,3-67-5,1, , , , 
1789,3-67-6,1,PARTIDO POLÍTICO PARTIDO POLÍTICO CONTIGO ,SECRETARIO DISTRITAL ,2017 ,2018 
1790,3-68-1,1,MOVIMIENTO REGIONAL O DEPARTAMENTAL MOVIMIENTO INDEPENDIENTE INNOVACION REGIONAL ,SECRETARIO DE ECONOMIA ,2008 ,2018 
1791,3-68-2,1, , , , 
1792,3-68-3,1,MOVIMIENTO REGIONAL O DEPARTAMENTAL ALIANZA RENACE AYACUCHO ,MIEMBRO ,2014 ,2018 
1793,3-69-1,1, , , , 
1794,3-70-1,1, , , , 
1795,3-70-2,1, , , , 
1796,3-70-3,1, , , , 
1797,3-70-4,1, , , , 
1798,3-70-5,1,PARTIDO POLÍTICO JUNTOS POR EL PERU ,COORDINADORA PROVINCIAL ,2017 ,2019 
1799,3-70-6,1,PARTIDO POLÍTICO PARTIDO NACIONALISTA PERUANO ,AFILIADO ,2009 ,2015 
1800,3-70-6,2,MOVIMIENTO REGIONAL O DEPARTAMENTAL FUERZA SOCIAL ,CANDIDATO A LA ALCALDIA PROVINCIAL ,2014 ,2014 
1801,3-71-1,1,PARTIDO POLÍTICO PARTIDO MOVIMIENTO HUMANISTA PERUANO ,SECRETARIO GENERAL REGIONAL ,2014 ,2016 
1802,3-71-1,2,PARTIDO POLÍTICO PARTIDO DEMOCRATICO SOMOS PERU ,COORDINADOR POLÍTICO REGIONAL DE MADRE DE DIOS ,2017 ,2019 
1803,3-71-2,1,PARTIDO POLÍTICO PARTIDO DEMOCRATICO SOMOS PERU ,SECRETARIO DE ORGANIZACIÓN DEL COMITÉ REGIONAL DE MADRE DE DIOS ,2019 ,2019 
1804,3-71-2,2,PARTIDO POLÍTICO PARTIDO DEMOCRATICO SOMOS PERU ,CANDIDATO A ALCALDE PROVINCIAL DE TAMBOPATA ,2018 ,2019 
1805,3-72-1,1, , , , 
1806,3-72-2,1, , , , 
1807,3-72-3,1,PARTIDO POLÍTICO PARTIDO POPULAR CRISTIANO - PPC ,MIEMBRO DE COMITÉ ,2005 ,2010 
1808,3-72-3,2,MOVIMIENTO REGIONAL O DEPARTAMENTAL UNION DEMOCRATICA DEL NORTE ,SECRETARIO REGIONAL Y FUNDADOR ,2013 ,2015 
1809,3-72-4,1, , , , 
1810,3-72-5,1, , , , 
1811,3-73-1,1, , , , 
1812,3-73-2,1, , , , 
1813,3-73-3,1, , , , 
1814,3-73-4,1,ALIANZA ELECTORAL CONVERGENCIA REGIONAL DESCENTRALISTA - CONREDES ,REGISTRO DEL DISTRITO DE HUANCAN ,2007 ,2010 
1815,3-73-5,1, , , , 
1816,3-74-2,1, , , , 
1817,3-74-3,1, , , , 
1818,3-75-1,1,PARTIDO POLÍTICO PARTIDO APRISTA PERUANO ,SECRETARIO NACIONAL COLEGIADO TRANSITORIO ,1993 ,1993 
1819,3-75-1,2,PARTIDO POLÍTICO PARTIDO APRISTA PERUANO ,SECRETARIO NACIONAL DE ADMINISTRACION Y ECONOMIA ,1992 ,1993 
1820,3-75-3,1, , , , 
1821,3-76-1,1, , , , 
1822,3-76-2,1,PARTIDO POLÍTICO JUNTOS POR EL PERU ,SECRETARIO DE COMUNICACIONES ,2018 ,2019 
1823,3-76-3,1, , , , 
1824,3-76-4,1, , , , 
1825,3-76-5,1, , , , 
1826,3-76-6,1, , , , 
1827,3-76-7,1, , , , 
1828,3-77-3,1, , , , 
1829,3-78-1,1,PARTIDO POLÍTICO PERU PATRIA SEGURA ,COORDINADOR DEPARTAMENTAL DE JUNIN ,2015 ,HASTA LA ACTUALIDAD
1830,3-78-2,1, , , , 
1831,3-78-3,1, , , , 
1832,3-78-4,1, , , , 
1833,3-78-5,1, , , , 
1834,3-79-1,1, , , , 
1835,3-79-2,1,PARTIDO POLÍTICO PARTIDO DEMOCRATICO SOMOS PERU ,COORDINADOR PROVINCIAL ,1999 ,2001 
1836,3-79-3,1,PERÚ AHORA ,SECRETARIO GENERAL DEL COMITE REGIONAL ,2004 ,2007 
1837,3-80-1,1,PARTIDO POLÍTICO FRENTE POPULAR AGRICOLA FIA DEL PERU - FREPAP ,SECRETARIO GENERAL DE LA REGIÓN ANCASH ,2014 ,2016 
1838,3-80-2,1, , , , 
1839,3-80-3,1, , , , 
1840,3-80-5,1, , , , 
1841,3-81-2,1, , , , 
1842,3-82-1,1, , , , 
1843,3-82-2,1, , , , 
1844,3-82-3,1, , , , 
1845,3-83-1,1, , , , 
1846,3-83-3,1, , , , 
1847,3-84-1,1, , , , 
1848,3-84-2,1, , , , 
1849,3-84-3,1, , , , 
1850,3-84-4,1, , , , 
1851,3-85-1,1, , , , 
1852,3-85-2,1, , , , 
1853,3-85-3,1, , , , 
1854,3-85-4,1, , , , 
1855,3-86-2,1, , , , 
1856,3-86-3,1, , , , 
1857,3-87-1,1,PARTIDO POLÍTICO PARTIDO POPULAR CRISTIANO - PPC ,SECRETARIO PROVINCIAL ,2010 ,2014 
1858,3-87-3,1, , , , 
1859,3-87-4,1, , , , 
1860,3-87-5,1,PARTIDO POLÍTICO PARTIDO POPULAR CRISTIANO - PPC ,SECRETARIO DE ASUNTOS ELECTORALES ,2018 ,2019 
1861,3-88-1,1, , , , 
1862,3-88-2,1, , , , 
1863,3-88-3,1, , , , 
1864,3-88-4,1, , , , 
1865,3-88-5,1, , , , 
1866,3-88-6,1, , , , 
1867,3-90-1,1, , , , 
1868,3-90-2,1, , , , 
1869,3-90-3,1, , , , 
1870,3-90-4,1, , , , 
1871,3-91-1,1,"PARTIDO POLÍTICO EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD ",COORDINADOR REGIONAL DE PUNO ,2016 ,2018 
1872,3-91-1,2,"PARTIDO POLÍTICO EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD ",COORDINADOR PROVINCIAL SAN ROMAN ,2014 ,2015 
1873,3-91-2,1,"PARTIDO POLÍTICO EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD ",COORDINADORA PROVINCIAL DE PUNO ,2019 ,HASTA LA ACTUALIDAD
1874,3-91-3,1, , , , 
1875,3-91-4,1, , , , 
1876,3-91-5,1,MOVIMIENTO REGIONAL O DEPARTAMENTAL MOVIMIENTO DE INTEGRACION POR EL DESARROLLO REGIONAL (MI CASITA) ,SECRETARIO DE ORGANIZACION ,2015 ,2019 
1877,3-92-4,1,MOVIMIENTO INTEGRACION LORETANA - MIL ,SECRETARIA GENERAL - BASE REQUENA ,2013 ,2015 
1878,3-92-4,2,MOVIMIENTO ESPERANZA REGIÓN AMAZONAS -MERA ,COORDINADORA MERA - BASE REQUENA ,2017 ,2018 
1879,3-93-1,1,MOVIMIENTO REGIONAL O DEPARTAMENTAL MOVIMIENTO INDEPENDIENTE REGIONAL RIO SANTA CAUDALOSO ,SECRETARIA DE IDEOLOGÍA Y DOCTRINA ,2005 ,2010 
1880,3-93-2,1, , , , 
1881,3-93-3,1,PARTIDO POLÍTICO PERU POSIBLE ,SECRETARIO GENERAL ,1999 ,2002 
1882,3-93-4,1, , , , 
1883,3-93-7,1,PARTIDO POLÍTICO PARTIDO JUSTICIA NACIONAL ,FUNDADOR ,2004 ,2007 
1884,3-93-11,1, , , , 
1885,3-93-13,1,MOVIMIENTO POLITICO NUEVA GENERACION ,SECRETARIO ZONAL ,2000 ,2002 
1886,3-93-14,1, , , , 
1887,3-93-15,1, , , , 
1888,3-93-16,1, , , , 
1889,3-93-17,1,PARTIDO POLÍTICO PERU PATRIA SEGURA ,MILITANTE ,2015 ,2019 
1890,3-93-18,1, , , , 
1891,3-93-19,1,PARTIDO POLÍTICO SOLIDARIDAD NACIONAL ,AFILIADO ,2006 ,2017 
1892,3-93-20,1, , , , 
1893,3-93-21,1, , , , 
1894,3-93-22,1, , , , 
1895,3-93-23,1, , , , 
1896,3-93-24,1, , , , 
1897,3-93-26,1, , , , 
1898,3-93-27,1, , , , 
1899,3-93-28,1,ALIANZA ELECTORAL UNIDAD NACIONAL ,COORDINADOR DE PERSONEROS ,2006 ,2006 
1900,3-93-28,2,ALIANZA ELECTORAL UNIDAD NACIONAL ,JEFE DE TRANSFERENCIA DE DEFENSA CIVIL ,2002 ,2002 
1901,3-93-30,1, , , , 
1902,3-93-32,1, , , , 
1903,3-94-1,1, , , , 
1904,3-94-2,1, , , , 
1905,3-94-3,1, , , , 
1906,3-94-4,1, , , , 
1907,3-94-5,1, , , , 
1908,3-96-1,1, , , , 
1909,3-96-2,1, , , , 
1910,3-96-3,1, , , , 
1911,3-97-1,1,PARTIDO POLÍTICO PARTIDO APRISTA PERUANO ,SEC. GENERAL COMANDO CED WANCHAQ ,2013 ,2015 
1912,3-97-1,2,PARTIDO POLÍTICO PARTIDO APRISTA PERUANO ,SUB SECRETARIO GENERAL COMITE EJECUTIVO DISTRITAL DE WANCHAQ ,2010 ,2013 
1913,3-97-2,1,PARTIDO POLÍTICO RESTAURACION NACIONAL ,PERSONERA LEGAL REGIONAL - CUSCO ,2018 ,2018 
1914,3-97-3,1,ALIANZA ELECTORAL ALIANZA POPULAR. ,PERSONERO LEGAL TITULAR ANTE EL ROP ,2014 ,2014 
1915,3-97-4,1,PARTIDO POLÍTICO PARTIDO APRISTA PERUANO ,SECRETARIA DEL COMANDO REGIONAL UNIVERSITARIO APRISTA - CRUA ,2017 ,2018 
1916,3-97-4,2,ALIANZA REVOLUCIONARIA ESTUDIANTIL ,VICEPRESIDENTA DE CENTRO FEDERADO DE LA FACULTAD DE DERECHO Y CIENCIA POLÍTICA DE LA UAC ,2016 ,2017 
1917,3-97-5,1,PARTIDO POLÍTICO PARTIDO APRISTA PERUANO ,SECRETARIO GENERAL PROVINCIAL CANCHIS ,2012 ,2013 
1918,3-98-1,1, , , , 
1919,3-98-2,1, , , , 
1920,3-98-3,1,FUERZA POLPULAR ,COORDINADOR PROVINCIAL ,2016 ,2016 
1921,3-99-1,1, , , , 
1922,3-99-3,1, , , , 
1923,3-99-4,1, , , , 
1924,3-100-1,1, , , , 
1925,3-100-3,1, , , , 
1926,3-101-1,1,PARTIDO POLÍTICO ACCION POPULAR ,PERSONERO LEGAL - TARATA ,2014 ,2014 
1927,3-101-1,2,PARTIDO POLÍTICO ACCION POPULAR ,PERSONERO LEGAL - TACNA ,2018 ,2018 
1928,3-101-2,1, , , , 
1929,3-101-3,1, , , , 
1930,3-102-1,1, , , , 
1931,3-102-2,1, , , , 
1932,3-102-3,1, , , , 
1933,3-102-4,1, , , , 
1934,3-102-5,1, , , , 
1935,3-102-6,1, , , , 
1936,3-102-7,1, , , , 
1937,3-103-2,1, , , , 
1938,3-103-3,1, , , , 
1939,3-104-1,1,PARTIDO POLÍTICO PARTIDO MORADO ,DIRIGENTE FUNDADOR ,2017 ,HASTA LA ACTUALIDAD
1940,3-104-1,2,PARTIDO POLÍTICO PARTIDO MORADO ,SECRETARIO REGIONAL ,2017 ,HASTA LA ACTUALIDAD
1941,3-104-2,1,PARTIDO POLÍTICO PARTIDO MORADO ,SECRETARIA DE ORGANIZACIÓN Y PLANIFICACIÓN PROVINCIA DE CHANCHAMAYO ,2019 ,HASTA LA ACTUALIDAD
1942,3-104-4,1,PARTIDO POLÍTICO PARTIDO MORADO ,SECRETARIO REGIONAL DE FORMACION DEL TALENTO ,2017 ,HASTA LA ACTUALIDAD
1943,3-104-5,1,PARTIDO POLÍTICO PARTIDO MORADO ,RESPONSABLE REGIONAL DEL PROGRAMA PRO MUJER LIDERESAS MORADAS JUNIN ,2018 ,HASTA LA ACTUALIDAD
1944,3-105-2,1,MOVIMIENTO REGIONAL O DEPARTAMENTAL AUTOGOBIERNO AYLLU ,SECRETARIO DE ORGANIZACIONES SOCIALES ,2004 ,HASTA LA ACTUALIDAD
1945,3-105-3,1, , , , 
