,id_hdv,posi_rec,prev_pos_pres,prev_pos_vice1,prev_pos_vice2,prev_pos_co,prev_pos_par_an,prev_pos_gob,prev_pos_gob_vice,prev_pos_alc_prov,prev_pos_reg_prov,prev_pos_alc_dist,prev_pos_reg_dist,prev_pos_con_reg,prev_pos_acc,prev_pos_reg_cp,prev_pos_dip,prev_pos_sen,prev_pos_alc_cp,prev_org_pol,prev_start,prev_end
1313,2-130-6,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1314,2-131-2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1315,2-131-3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1316,2-131-4,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1317,2-131-5,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1318,2-131-6,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1319,2-132-1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1320,2-132-2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1321,2-133-3,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,MOVIMIENTO REGIONAL O DEPARTAMENTAL FUERZA COMUNAL ,2015 ,2018 
1322,2-133-4,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1323,2-134-1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1324,2-135-1,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,MOVIMIENTO REGIONAL O DEPARTAMENTAL MOVIMIENTO INDEPENDIENTE REGIONAL CAMBIO UCAYALINO ,2015 ,2018 
1325,2-135-2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1326,2-135-3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1327,2-136-1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1328,2-136-2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1329,2-136-3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1330,2-136-4,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,PARTIDO POLÍTICO PARTIDO APRISTA PERUANO ,1987 ,1992 
1331,2-136-5,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1332,2-136-6,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1333,2-136-7,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1334,2-137-1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1335,2-137-3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1336,2-138-1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1337,2-138-2,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,PARTIDO POLÍTICO PARTIDO APRISTA PERUANO ,2003 ,2006 
1338,2-138-3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1339,2-139-1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,MOVIMIENTO REGIONAL O DEPARTAMENTAL NUEVA AMAZONIA ,2007 ,2010 
1340,2-139-2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1341,2-139-4,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1342,2-140-1,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,PARTIDO POLÍTICO PARTIDO APRISTA PERUANO ,2003 ,2006 
1343,2-140-2,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,FRENTE PROGRESISTA IQUEÑO ,2011 ,2014 
1344,2-140-3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1345,2-140-4,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1346,2-141-1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1347,2-141-3,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,PARTIDO POLÍTICO PARTIDO RENACIMIENTO ANDINO ,2007 ,2010 
1348,2-141-4,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1349,2-142-1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1350,2-142-2,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,MOVIMIENTO REGIONAL O DEPARTAMENTAL ALIANZA RENACE AYACUCHO ,2015 ,2018 
1351,2-142-3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1352,2-143-1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1353,2-143-3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1354,2-145-1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1355,2-145-2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1356,2-145-3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1357,2-145-4,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1358,2-145-5,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1359,2-145-6,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1360,2-146-1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1361,2-146-2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1362,2-146-3,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,PARTIDO POLÍTICO MOVIMIENTO NUEVA IZQUIERDA ,2003 ,2006 
1363,2-146-3,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,PARTIDO POLÍTICO UNION POR EL PERU ,2007 ,2010 
1364,2-146-4,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1365,2-146-5,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1366,2-147-1,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,MOVIMIENTO REGIONAL O DEPARTAMENTAL MOVIMIENTO INDEPENDIENTE SURGE AMAZONAS ,2011 ,2014 
1367,2-147-1,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,PARTIDO POLÍTICO ACCION POPULAR ,1999 ,2002 
1368,2-147-2,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,PARTIDO POLÍTICO ACCION POPULAR ,2003 ,2006 
1369,2-147-3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1370,2-148-2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1371,2-148-5,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1372,2-149-1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1373,2-149-2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1374,2-149-3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1375,2-149-4,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1376,2-149-5,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1377,2-149-6,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1378,2-150-1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1379,2-150-2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1380,2-150-3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1381,2-150-4,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1382,2-150-5,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1383,3-1-1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1384,3-1-2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1385,3-1-3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1386,3-1-5,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1387,3-2-1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,,PARTIDO POLÍTICO PERU PATRIA SEGURA ,2014 ,2014 
1388,3-2-2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1389,3-2-3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1390,3-2-4,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1391,3-2-5,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1392,3-3-4,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1393,3-4-1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1394,3-4-3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1395,3-4-5,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1396,3-5-1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1397,3-5-2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1398,3-5-3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1399,3-5-4,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1400,3-6-2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1401,3-6-3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1402,3-6-4,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1403,3-6-5,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1404,3-7-1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1405,3-7-2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1406,3-7-3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1407,3-8-3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1408,3-9-1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1409,3-9-2,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,,MOVIMIENTO AFIRMACION SOCIAL ,2015 ,2018 
1410,3-9-3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1411,3-9-4,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1412,3-9-5,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1413,3-9-6,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1414,3-10-1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,MOVIMIENTO REGIONAL O DEPARTAMENTAL FRENTE REGIONAL PROGRESISTA IQUEÑO ,2003 ,2006 
1415,3-10-1,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,MOVIMIENTO REGIONAL O DEPARTAMENTAL PARTIDO REGIONAL DE INTEGRACION ,2007 ,2014 
1416,3-10-2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1417,3-10-3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1418,3-10-4,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1419,3-11-1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1420,3-11-2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1421,3-11-3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1422,3-11-4,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1423,3-11-5,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,ALIANZA ELECTORAL IZQUIERDA UNIDA ,1984 ,1997 
1424,3-11-6,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1425,3-11-7,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1426,3-11-8,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1427,3-11-9,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1428,3-11-11,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1429,3-11-12,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1430,3-11-13,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1431,3-11-14,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1432,3-11-15,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1433,3-11-16,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1434,3-11-17,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1435,3-11-18,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1436,3-11-19,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1437,3-11-20,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1438,3-11-21,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1439,3-11-22,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1440,3-11-23,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,IZQUIERDA UNIDA ,1989 ,1991 
1441,3-11-24,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1442,3-11-26,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1443,3-11-27,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1444,3-11-28,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1445,3-11-29,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1446,3-11-30,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,PARTIDO POLÍTICO RENACIMIENTO UNIDO NACIONAL ,2019 ,HASTA LA ACTUALIDAD
1447,3-11-31,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1448,3-11-32,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1449,3-11-33,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1450,3-11-34,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1451,3-11-35,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1452,3-11-36,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1453,3-12-1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1454,3-12-2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1455,3-12-3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1456,3-13-2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1457,3-13-3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1458,3-13-4,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1459,3-13-5,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1460,3-14-1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1461,3-14-2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1462,3-14-3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1463,3-15-1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1464,3-15-2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1465,3-15-3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1466,3-15-4,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1467,3-15-5,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1468,3-16-3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1469,3-16-4,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1470,3-16-5,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1471,3-16-6,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1472,3-17-2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1473,3-17-3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1474,3-18-1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,,PARTIDO POLÍTICO ALIANZA PARA EL PROGRESO ,2015 ,2015 
1475,3-18-1,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,,PARTIDO POLÍTICO ALIANZA PARA EL PROGRESO ,2015 ,2018 
1476,3-18-2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1477,3-18-3,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,PARTIDO POLÍTICO ALIANZA PARA EL PROGRESO ,2011 ,2014 
1478,3-18-4,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,PARTIDO POLÍTICO ALIANZA PARA EL PROGRESO ,2015 ,2018 
1479,3-18-4,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,PARTIDO POLÍTICO ALIANZA PARA EL PROGRESO ,2019 ,HASTA LA ACTUALIDAD
1480,3-18-5,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1481,3-18-6,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1482,3-18-7,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,,PARTIDO POLÍTICO ALIANZA PARA EL PROGRESO ,2011 ,2016 
1483,3-19-1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1484,3-19-2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1485,3-19-3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1486,3-19-4,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1487,3-20-1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1488,3-20-2,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,MOVIMIENTO REGIONAL O DEPARTAMENTAL MOVIMIENTO POLITICO REGIONAL PERU LIBRE ,2011 ,2014 
1489,3-20-2,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,ALIANZA ELECTORAL IZQUIERDA UNIDA ,1987 ,1989 
1490,3-20-3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1491,3-20-4,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1492,3-20-5,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1493,3-21-1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1494,3-21-2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1495,3-21-3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1496,3-22-1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1497,3-22-2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1498,3-22-3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1499,3-23-1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,,MOVIMIENTO REGIONAL O DEPARTAMENTAL FRENTE REGIONAL PODER COMUNAL ,2015 ,2018 
1500,3-23-3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1501,3-24-1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1502,3-24-3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1503,3-24-5,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1504,3-25-1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,PARTIDO POLÍTICO FUERZA POPULAR ,2016 ,2019 
1505,3-25-2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1506,3-25-3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1507,3-25-4,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1508,3-25-5,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1509,3-25-6,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1510,3-25-7,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1511,3-26-1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1512,3-26-2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1513,3-26-3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1514,3-26-4,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1515,3-27-1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1516,3-27-2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1517,3-27-3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1518,3-28-1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1519,3-28-2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1520,3-28-3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1521,3-28-4,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1522,3-29-1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1523,3-29-2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1524,3-29-3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1525,3-30-1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,PARTIDO POLÍTICO PARTIDO NACIONALISTA PERUANO ,2011 ,2012 
1526,3-30-1,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,PARTIDO POLÍTICO PARTIDO NACIONALISTA PERUANO ,2011 ,2016 
1527,3-30-2,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,PARTIDO POLÍTICO PERU POSIBLE ,2011 ,2016 
1528,3-30-3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1529,3-30-4,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,PARTIDO POLÍTICO ALIANZA PARA EL PROGRESO ,2015 ,2018 
1530,3-30-4,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,PARTIDO POLÍTICO RESTAURACION NACIONAL ,2007 ,2010 
1531,3-30-5,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,MOVIMIENTO ECOLOGICO ARRIBA LORETO ,2003 ,2006 
1532,3-30-6,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,PARTIDO POLÍTICO ALIANZA PARA EL PROGRESO ,2015 ,2018 
1533,3-30-6,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,PARTIDO POLÍTICO ALIANZA PARA EL PROGRESO ,2019 ,HASTA LA ACTUALIDAD
1534,3-30-7,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1535,3-30-8,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1536,3-30-9,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,PARTIDO POLÍTICO PARTIDO POPULAR CRISTIANO - PPC ,2014 ,2014 
1537,3-30-9,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,PARTIDO POLÍTICO RESTAURACION NACIONAL ,2007 ,2010 
1538,3-30-10,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,PARTIDO POLÍTICO PARTIDO DEMOCRATICO SOMOS PERU ,1999 ,2002 
1539,3-30-11,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1540,3-30-12,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1541,3-30-13,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1542,3-30-14,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1543,3-30-15,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1544,3-30-16,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1545,3-30-18,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1546,3-30-19,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1547,3-30-20,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1548,3-30-21,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1549,3-30-22,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,ORGANIZACIÓN POLÍTICA LOCAL DISTRITAL EN SAN LUIS ... LOS JOVENES SI PODEMOS ,2003 ,2006 
1550,3-30-23,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1551,3-30-24,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1552,3-30-25,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1553,3-30-26,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1554,3-30-27,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1555,3-30-28,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1556,3-30-29,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1557,3-30-30,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1558,3-30-31,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1559,3-30-33,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1560,3-30-34,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1561,3-30-35,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
1562,3-30-36,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,, , , 
